Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,S,0,0,0,0,0,0,24.0397,0,0,48.3281,62.29333,4.468874,0,0,0,0,0,0,89.9999,89.9999,0,0
0.010,S,0.010,0.010,0,0.7647939,0,32.22412,24.0397,0,0,48.31632,62.29333,4.472643,10.9537849276202,10.9537849273616,0.00007527218180115,0.109537800002586,0.1095378,0.0000007527218,89.9999,89.9999,0.000547689,0.000000003763609
0.02,S,0.02,0.010,0,0.7647939,0,64.44825,24.03891,0.0000005568756,0,48.30454,62.29333,4.476413,54.0844169122951,54.0844169120856,0.000150549334349378,0.65038190000392,0.6503819,0.000002258215,89.9999,89.9999,0.004347288,0.00000001881829
0.03,S,0.03,0.010,0,0.7647939,0,96.67237,24.03652,0.00001963211,0,48.29276,62.29333,4.480183,97.2264273724532,97.2264273721909,0.000225846343889404,1.62264600000629,1.622646,0.000004516678,89.9999,89.9999,0.01571243,0.00000005269276
0.04,S,0.04,0.010,0,0.764794,0,128.8965,24.03255,0.0001222018,0,48.28098,62.29333,4.483953,140.388293446787,140.388293446464,0.000301178010250681,3.02652900000936,3.026529,0.000007528458,89.9999,89.9999,0.0389583,0.0000001129184
0.05,S,0.05,0.010,0,0.7647942,0,161.1206,24.02699,0.0004251279,0,48.2692,62.29333,4.487722,183.578425138192,183.578425137806,0.000376559007224702,4.86231300001312,4.862313,0.00001129405,89.9999,89.9999,0.07840251,0.000000207031
0.05999999,S,0.05999999,0.010,0,0.7647945,0,193.3447,24.01984,0.001097275,0,48.25742,62.29333,4.491492,226.805199370123,226.805199369673,0.000452003959757906,7.13036500001754,7.130365,0.00001581409,89.9999,89.9999,0.1383659,0.0000003425717
0.06999999,S,0.06999999,0.010,0,0.7647951,0,225.5688,24.0111,0.002359679,0,48.24564,62.29333,4.495262,270.076872773523,270.076872773008,0.000527527273882459,9.83113400002262,9.831134,0.00002108936,89.9999,89.9999,0.2231734,0.000000527089
0.07999999,S,0.07999999,0.010,0,0.7647957,0,257.793,24.00077,0.004485759,0,48.23385,62.29333,4.499032,313.40179948679,313.40179948621,0.000603143534828519,12.9651500000284,12.96515,0.00002712079,89.9999,89.9999,0.3371548,0.0000007681397
0.08999999,S,0.08999999,0.01165793,0,0.7321202,0,290.0171,23.98886,0.007468259,0,48.22207,62.29333,4.502801,356.78865380116,356.788653800514,0.00067886787762824,16.5330400000348,16.53304,0.00003390947,89.9999,89.9999,0.4846458,0.000001073291
0.09999999,S,0.09999999,0.01486609,0,0.7288248,0,322.2412,23.97535,0.01208951,0,48.21029,62.29333,4.506571,400.245071926014,400.245071925302,0.000754713634420403,20.5354900000418,20.53549,0.00004145661,89.9999,89.9999,0.6699884,0.000001450121
0.11,S,0.11,0.018465,0,0.7330852,0,338.2431,23.96026,0.01876043,0,48.19851,62.29333,4.510341,421.996020077472,421.996020076727,0.000792676198463252,24.7554500000493,24.75545,0.00004938337,89.9999,89.9999,0.8964431,0.000001904321
0.12,S,0.12,0.0222595,0,0.7328042,0,354.245,23.94398,0.02725243,0,48.18673,62.29333,4.514111,443.79553581121,443.795535810433,0.000830723530585159,29.193410000057,29.19341,0.0000576906,89.9999,89.9999,1.166187,0.000002439691
0.13,S,0.13,0.02625004,0,0.7300291,0,370.2469,23.9269,0.03775569,0,48.17495,62.29333,4.51788,465.638458342568,465.638458341757,0.00086884661843428,33.8498000000651,33.8498,0.00006637906,89.9999,89.9999,1.481403,0.000003060039
0.14,S,0.14,0.03043698,0,0.7258884,0,386.2488,23.90904,0.05047205,0,48.16317,62.29333,4.52165,487.526723659663,487.526723658819,0.000907048849923397,38.7250700000735,38.72507,0.00007544956,89.9999,89.9999,1.844278,0.000003769182
0.15,S,0.15,0.03482076,0,0.7210163,0,402.2508,23.89039,0.06561366,0,48.15139,62.29333,4.52542,509.46236328729,509.462363286413,0.000945333761753996,43.8196900000823,43.81969,0.0000849029,89.9999,89.9999,2.257002,0.000004570944
0.16,S,0.16,0.03940179,0,0.7157803,0,408.2532,23.87095,0.0834024,0,48.13961,62.29333,4.52919,517.969715526792,517.969715525902,0.000960181892573559,48.9993900000911,48.99939,0.00009450472,89.9999,89.9999,2.721097,0.000005467983
0.17,S,0.17,0.04405935,0,0.7105327,0,414.2556,23.85097,0.103519,0,48.12783,62.29333,4.532959,526.500463542736,526.500463541833,0.000975070854630402,54.2643900001002,54.26439,0.0001042554,89.9999,89.9999,3.237416,0.000006461783
0.18,S,0.18,0.04879363,0,0.7053875,0,420.258,23.83069,0.1260395,0,48.11605,62.29333,4.536729,535.049346555018,535.049346554102,0.0009899914675168,59.6148800001093,59.61488,0.0001141553,89.9999,89.9999,3.806812,0.000007553837
0.19,S,0.19,0.0536048,0,0.701548,0,426.2604,23.81012,0.1512897,0,48.10427,62.29333,4.540499,543.616241767765,543.616241766836,0.0010049435213855,65.0510400001186,65.05104,0.0001242047,89.9999,89.9999,4.430142,0.000008745636
0.2,S,0.2,0.05849304,0,0.7018608,0,432.2628,23.78925,0.1802167,0,48.09249,62.29333,4.544269,552.200242469548,552.200242468606,0.0010199254292586,70.573040000128,70.57304,0.0001344039,89.9999,89.9999,5.108263,0.00001003868
0.21,S,0.21,0.0634585,0,0.7018318,0,429.8618,23.76808,0.2120989,0,48.08071,62.29333,4.548039,549.427372295178,549.42737229424,0.00101508585803637,76.0673100001374,76.06731,0.0001445548,89.9999,89.9999,5.841464,0.00001143347
0.22,S,0.22,0.06839907,0,0.7015569,0,427.4609,23.74683,0.246308,0,48.06892,62.29333,4.551808,546.648597325168,546.648597324235,0.00101023598213015,81.5337900001467,81.53379,0.0001546572,89.9999,89.9999,6.629469,0.00001292953
0.23,S,0.23,0.07331469,0,0.7011096,0,425.0599,23.72569,0.2827951,0,48.05714,62.29333,4.555578,543.858873986164,543.858873985235,0.00100536699622059,86.972380000156,86.97238,0.0001647109,89.9999,89.9999,7.472,0.00001452637
0.24,S,0.24,0.07820527,0,0.700541,0,422.6589,23.70468,0.3215121,0,48.04536,62.29333,4.559348,541.05822795642,541.058227955495,0.00100047894507158,92.3829700001652,92.38297,0.0001747157,89.9999,89.9999,8.368777,0.00001622351
0.25,S,0.25,0.08307071,0,0.6998874,0,420.258,23.68378,0.3624122,0,48.03358,62.29333,4.563118,538.246868159483,538.246868158562,0.000995572197890887,97.7654400001744,97.76544,0.0001846714,89.9999,89.9999,9.319519,0.00001802044
0.26,S,0.26,0.08791092,0,0.699175,0,419.6555,23.663,0.4054495,0,48.0218,62.29333,4.566888,537.870068682494,537.870068681574,0.000994914558402557,103.144100000184,103.1441,0.0001946205,89.9999,89.9999,10.32407,0.0000199169
0.27,S,0.27,0.09274773,0,0.6984194,0,419.053,23.64229,0.4507894,0,48.01002,62.29333,4.570657,537.459544434075,537.459544432997,0.0010764715411418,108.518695324392,108.518695324198,0.000205385215170808,89.99989,89.99989,11.40925,0.00002191693
0.28,S,0.28,0.09758098,0,0.6976344,0,418.4505,23.62161,0.4984178,0,47.99824,62.29333,4.574427,537.071089034468,537.071089033384,0.0010789321942707,113.889406094692,113.889406094487,0.000216174536872355,89.99989,89.99989,12.54815,0.00002402473
0.29,S,0.29,0.1024108,0,0.6973711,0,417.848,23.60096,0.5487494,0,47.98646,62.29333,4.578197,536.677483793437,536.677483792348,0.00108123700547896,119.25618081267,119.256180812454,0.000226986906685469,89.99989,89.99989,13.74071,0.00002624054
0.3,S,0.3,0.1072371,0,0.697355,0,417.2455,23.58035,0.6016524,0,47.97468,62.29333,4.581967,536.279038655142,536.279038654048,0.00108339935949724,124.618971079354,124.618971079127,0.000237820900038283,89.99989,89.99989,14.9869,0.00002856458
0.31,S,0.31,0.1120599,0,0.6973389,0,416.2474,23.55976,0.6569436,0,47.9629,62.29333,4.585737,535.335536843692,535.335536842594,0.00108439748448001,129.972326328134,129.972326327896,0.000248664874640701,89.99989,89.99989,16.28662,0.00003099701
0.32,S,0.32,0.1168743,0,0.6973228,0,415.2492,23.53921,0.7145569,0,47.95112,62.29333,4.589506,534.386320933502,534.3863209324,0.00108526764355538,135.316189418024,135.316189417775,0.000259517550833679,89.99989,89.99989,17.63979,0.00003353792
0.33,S,0.33,0.1216802,0,0.6973068,0,414.2511,23.51871,0.7744781,0,47.93934,62.29333,4.593276,533.431136611416,533.43113661031,0.00108601717331411,140.650500664907,140.650500664647,0.000270377722324076,89.99989,89.99989,19.04629,0.00003618739
0.3399999,S,0.3399999,0.1264776,0,0.6972907,0,413.253,23.49826,0.8366934,0,47.92756,62.29333,4.597046,532.470055403007,532.470055401898,0.00108665518386167,145.975201099921,145.97520109965,0.000281244273919806,89.99989,89.99989,20.50604,0.00003894551
0.3499999,S,0.3499999,0.1312664,0,0.6972747,0,412.2548,23.47786,0.901188,0,47.91578,62.29333,4.600816,531.502783258688,531.502783257576,0.00108718749596427,151.290228813708,151.290228813426,0.000292116148636443,89.99989,89.99989,22.01894,0.00004181231
0.3599999,S,0.3599999,0.1360466,0,0.6972587,0,409.2514,23.4575,0.9679475,0,47.904,62.29333,4.604586,527.779590960501,527.779590959391,0.00108230529797954,156.568024605345,156.568024605052,0.000302939201374324,89.99989,89.99989,23.58462,0.00004478759
0.3699999,S,0.3699999,0.1407934,0,0.6972428,0,406.2479,23.43725,1.036594,0,47.89222,62.29333,4.608355,524.044875097398,524.044875096291,0.00107729865080033,161.808473239186,161.808473238882,0.000313712187641532,89.99989,89.99989,25.20271,0.00004787084
0.3799999,S,0.3799999,0.1455067,0,0.6972196,0,403.2445,23.41715,1.107063,0,47.88044,62.29333,4.612125,520.297785309764,520.297785308659,0.00107217116208905,167.011450975988,167.011450975673,0.000324433899022774,89.99989,89.99989,26.87282,0.00005106157
0.3899999,S,0.3899999,0.1501863,0,0.6972039,0,400.241,23.39719,1.179325,0,47.86866,62.29333,4.615895,516.538281861167,516.538281860065,0.00106692830397226,172.176833679144,172.176833678818,0.00033510318182402,89.99989,89.99989,28.59459,0.00005435926
0.3999999,S,0.3999999,0.1548323,0,0.6971884,0,397.2376,23.37738,1.253318,0,47.85688,62.29333,4.619665,512.76666674848,512.766666747381,0.00106157697345162,177.304500232017,177.30450023168,0.000345718951321255,89.99989,89.99989,30.36763,0.00005776337
0.4099999,S,0.4099999,0.1594444,0,0.6971729,0,396.2394,23.35772,1.32899,0,47.8451,62.29333,4.623435,511.744757011896,511.744757010795,0.00106151064096989,182.421947687752,182.421947687404,0.000356334057493688,89.99989,89.99989,32.19185,0.00006127363
0.4199999,S,0.4199999,0.1640474,0,0.6971574,0,395.2412,23.33816,1.406714,0,47.83331,62.29333,4.627204,510.716060292941,510.716060291838,0.00106137314052616,187.529108176527,187.529108176168,0.000366947788661714,89.99989,89.99989,34.06714,0.00006489005
0.4299999,S,0.4299999,0.1686412,0,0.6971421,0,394.2431,23.31865,1.486477,0,47.82153,62.29333,4.630974,509.681776631824,509.681776630719,0.00106117020193716,192.625925828922,192.625925828552,0.000377559490443896,89.99989,89.99989,35.9934,0.00006861259
0.4399998,S,0.4399998,0.1732259,0,0.6971267,0,393.2449,23.29918,1.568263,0,47.80975,62.29333,4.634744,508.641580189813,508.641580188707,0.00106090353808464,197.71234151713,197.712341516749,0.000388168525587612,89.99989,89.99989,37.97052,0.00007244122
0.4499998,S,0.4499998,0.1778012,0,0.6971113,0,392.2468,23.27977,1.652057,0,47.79797,62.29333,4.638514,507.595900120361,507.595900119253,0.00106057668083977,202.788300404877,202.788300404485,0.000398774292158952,89.99989,89.99989,39.99841,0.00007637594
0.4599998,S,0.4599998,0.1823673,0,0.697096,0,391.2486,23.2604,1.737843,0,47.78619,62.29333,4.642283,506.54456158317,506.544561582061,0.0010601916917239,207.853745907487,207.853745907084,0.00040937620883922,89.99989,89.99989,42.07694,0.00008041669
0.4699998,S,0.4699998,0.186924,0,0.6970807,0,390.2505,23.24109,1.825608,0,47.77441,62.29333,4.646053,505.48767584025,505.487675839139,0.00105975079899912,212.908622552904,212.90862255249,0.000419973716592338,89.99989,89.99989,44.20603,0.00008456344
0.4799998,S,0.4799998,0.1914713,0,0.6970654,0,389.2523,23.22182,1.915334,0,47.76263,62.29333,4.649823,504.425258786169,504.425258785057,0.00105925618545275,217.952875028018,217.952875027593,0.000430566278210103,89.99989,89.99989,46.38556,0.00008881614
0.4899998,S,0.4899998,0.1960092,0,0.6970502,0,388.2542,23.2026,2.007008,0,47.75085,62.29333,4.653593,503.357119686063,503.35711968495,0.00105870930627635,222.986446112369,222.986446111933,0.000441153371036227,89.99989,89.99989,48.61542,0.00009317474
0.4999998,S,0.4999998,0.2005375,0,0.6970349,0,387.256,23.18343,2.100613,0,47.73907,62.29333,4.657362,502.283393643794,502.28339364268,0.00105811182887691,228.009279936538,228.009279936091,0.00045173448908849,89.99989,89.99989,50.89552,0.00009763918
0.5099998,S,0.5099998,0.2050563,0,0.6970197,0,386.9548,23.16431,2.196133,0,47.72729,62.29333,4.661132,502.171972692007,502.17197269089,0.0010593851366461,233.030999551215,233.030999550756,0.00046232834021816,89.99989,89.99989,53.22583,0.0001022095
0.5199998,S,0.5199998,0.2095742,0,0.6970045,0,386.6535,23.14523,2.293746,0,47.71551,62.29333,4.664902,502.056760884727,502.056760883607,0.00106062016984573,238.051567047844,238.051567047374,0.00047293454167955,89.99989,89.99989,55.60634,0.0001068858
0.5299998,S,0.5299998,0.2140912,0,0.6969893,0,386.3523,23.12616,2.393445,0,47.70373,62.29333,4.668672,501.938092007972,501.938092006849,0.00106181865651578,243.070947855732,243.070947855251,0.000483552728007373,89.99989,89.99989,58.03705,0.0001116682
0.5399998,S,0.5399998,0.2186072,0,0.6969741,0,386.0511,23.1071,2.495229,0,47.69195,62.29333,4.672441,501.81597400903,501.815974007904,0.00106298167289167,248.089107483657,248.089107483165,0.000494182544498695,89.99989,89.99989,60.51794,0.0001165569
0.5499998,S,0.5499998,0.2231223,0,0.6969589,0,385.7498,23.08805,2.599094,0,47.68017,62.29333,4.676211,501.69038304604,501.690383044912,0.00106411018910109,253.106011201981,253.106011201478,0.000504823646151859,89.99989,89.99989,63.049,0.000121552
0.5599998,S,0.5599998,0.2276363,0,0.6969437,0,385.4485,23.06903,2.705039,0,47.66838,62.29333,4.679981,501.561374750008,501.561374748877,0.00106520634245666,258.121624837374,258.121624836859,0.000515475709338333,89.99989,89.99989,65.63022,0.0001266535
0.5699998,S,0.5699998,0.2321493,0,0.6969284,0,385.1473,23.05001,2.813056,0,47.6566,62.29333,4.683751,501.42886964807,501.428869646936,0.0010662703451738,263.135913421776,263.13591342125,0.000526138412551741,89.99989,89.99989,68.26158,0.0001318615
0.5799997,S,0.5799997,0.2366613,0,0.6969132,0,384.8461,23.03102,2.923147,0,47.64482,62.29333,4.687521,501.292979002233,501.292979001097,0.00106730268231637,268.14884309975,268.148843099213,0.000536811439136344,89.99989,89.99989,70.94307,0.0001371763
0.5899997,S,0.5899997,0.2411721,0,0.696898,0,384.5448,23.01204,3.035305,0,47.63305,62.29333,4.69129,501.153567708633,501.153567707494,0.00106830485455065,273.16037866482,273.160378664271,0.000547494487443066,89.99989,89.99989,73.67467,0.0001425978
0.5999997,S,0.5999997,0.2456818,0,0.6968828,0,384.2436,22.99307,3.149527,0,47.62127,62.29333,4.69506,501.010723187417,501.010723186276,0.00106927736209875,278.170485784709,278.170485784149,0.000558187260825051,89.99989,89.99989,76.45638,0.0001481262
0.6099997,S,0.6099997,0.2501903,0,0.6968727,0,384.1769,22.97411,3.265834,0,47.60948,62.29333,4.69883,501.192874985925,501.192874984781,0.00107088001306506,283.182414422542,283.182414421971,0.000568896060716341,89.99989,89.99989,79.28821,0.0001537616
0.6199997,S,0.6199997,0.2547006,0,0.6969782,0,384.1102,22.95517,3.384839,0,47.5977,62.29333,4.7026,501.371180297937,501.37118029679,0.00107245586425355,288.196126113457,288.196126112874,0.000579620619119164,89.99989,89.99989,82.17017,0.0001595042
0.6299997,S,0.6299997,0.2592127,0,0.6970837,0,384.0435,22.93623,3.506024,0,47.58592,62.29333,4.706369,501.546704059798,501.546704058648,0.00107400681044491,293.21159304195,293.211593041356,0.000590360686983554,89.99989,89.99989,85.10228,0.0001653541
0.6399997,S,0.6399997,0.2637265,0,0.6971892,0,383.9768,22.91729,3.629387,0,47.57414,62.29333,4.710139,501.719462166079,501.719462164926,0.00107553401882402,298.228787551468,298.228787550862,0.000601116026931394,89.99989,89.99989,88.08456,0.0001713115
0.6499997,S,0.6499997,0.268242,0,0.6972948,0,383.9101,22.89836,3.754931,0,47.56236,62.29333,4.713909,501.8892718292,501.889271828044,0.00107703750454912,303.247680157578,303.247680156961,0.000611886401736149,89.99989,89.99989,91.11704,0.0001773765
0.6599997,S,0.6599997,0.2727591,0,0.6974003,0,383.8434,22.87943,3.882659,0,47.55058,62.29333,4.717679,502.056299942168,502.05629994101,0.0010785175253104,308.268243044782,308.268243044153,0.000622671576748186,89.99989,89.99989,94.19972,0.0001835493
0.6699997,S,0.6699997,0.2772779,0,0.697506,0,383.7767,22.8605,4.01257,0,47.5388,62.29333,4.721449,502.220387559262,502.220387558101,0.00107997549082466,313.290446808119,313.290446807479,0.000633471331415039,89.99989,89.99989,97.33263,0.00018983
0.6799996,S,0.6799996,0.2817983,0,0.6976116,0,383.71,22.84157,4.144666,0,47.52702,62.29333,4.725218,502.381590311485,502.381590310321,0.00108141100697754,318.314262598943,318.314262598291,0.0006442854412431,89.99989,89.99989,100.5158,0.0001962188
0.6899996,S,0.6899996,0.2863203,0,0.6977174,0,383.6433,22.82265,4.278948,0,47.51524,62.29333,4.728988,502.539924093408,502.539924092241,0.00108282516516269,323.339661727551,323.339661726887,0.000655113692652697,89.99989,89.99989,103.7492,0.0002027158
0.6999996,S,0.6999996,0.2908439,0,0.697823,0,383.5766,22.80373,4.415419,0,47.50346,62.29333,4.732758,502.695253801167,502.695253799998,0.00108421816243731,328.366614153201,328.366614152526,0.000665955874034728,89.99989,89.99989,107.0328,0.0002093211
0.7099996,S,0.7099996,0.295369,0,0.6979288,0,383.5099,22.78482,4.554078,0,47.49168,62.29333,4.736528,502.847801958775,502.847801957603,0.00108559021101682,333.395092060394,333.395092059707,0.000676811775902248,89.99989,89.99989,110.3668,0.000216035
0.7199996,S,0.7199996,0.2998957,0,0.6980346,0,383.4433,22.76591,4.694927,0,47.4799,62.29333,4.740298,502.997385778649,502.997385777475,0.00108694214460474,338.425065805752,338.425065805053,0.000687681197105345,89.99989,89.99989,113.751,0.0002228574
0.7299996,S,0.7299996,0.3044239,0,0.6981404,0,383.3766,22.747,4.837965,0,47.46812,62.29333,4.744067,503.144076786366,503.144076785189,0.00108827399351754,343.456506461153,343.456506460443,0.000698563936797272,89.99989,89.99989,117.1856,0.0002297887
0.7399996,S,0.7399996,0.3089536,0,0.6982463,0,383.3099,22.72809,4.983197,0,47.45634,62.29333,4.747837,503.287819350921,503.287819349742,0.00108958616702785,348.489384542169,348.489384541447,0.000709459798224009,89.99989,89.99989,120.6705,0.0002368288
0.7499996,S,0.7499996,0.3134846,0,0.6983522,0,383.2432,22.70919,5.13062,0,47.44456,62.29333,4.751607,503.428692945178,503.428692943996,0.00109087919567426,353.523671359096,353.523671358362,0.000720368589936921,89.99989,89.99989,124.2057,0.0002439779
0.7599996,S,0.7599996,0.3180172,0,0.6984581,0,383.1765,22.69029,5.280239,0,47.43277,62.29333,4.755377,503.566475045122,503.566475043938,0.00109215317040624,358.559335996991,358.559335996245,0.000731290121396868,89.99989,89.99989,127.7913,0.0002512362
0.7699996,S,0.7699996,0.3225511,0,0.6985641,0,383.1098,22.6714,5.432049,0,47.42099,62.29333,4.759147,503.701237176331,503.701237175144,0.00109340918261747,363.596348256168,363.59634825541,0.000742224212978647,89.99989,89.99989,131.4273,0.0002586038
0.7799996,S,0.7799996,0.3270865,0,0.69867,0,383.0431,22.65251,5.586055,0,47.40921,62.29333,4.762916,503.833170073671,503.833170072482,0.00109464617123075,368.634679844288,368.634679843519,0.000753170674446282,89.99988,89.99988,135.1136,0.0002660808
0.7899995,S,0.7899995,0.3316231,0,0.6987761,0,382.9764,22.63362,5.742257,0,47.39743,62.29333,4.766686,503.96207505499,503.962075053798,0.00109586515184854,373.674300482194,373.674300481413,0.000764129325719822,89.99988,89.99988,138.8504,0.0002736672
0.7999995,S,0.7999995,0.3361612,0,0.6988821,0,382.9097,22.61473,5.900651,0,47.38565,62.29333,4.770456,504.088031593146,504.088031591952,0.00109706667016766,378.715180685453,378.71518068466,0.000775099992176285,89.99988,89.99988,142.6375,0.0002813634
0.8099995,S,0.8099995,0.3407005,0,0.6989881,0,382.843,22.59585,6.061244,0,47.37387,62.29333,4.774226,504.210888689706,504.21088868851,0.00109825068071339,383.75728945965,383.757289458845,0.000786082498737941,89.99988,89.99988,146.4751,0.0002891693
0.8199995,S,0.8199995,0.3452412,0,0.6990942,0,382.7763,22.57697,6.224033,0,47.36209,62.29333,4.777996,504.330900657824,504.330900656626,0.00109941751696711,388.800598353501,388.800598352684,0.000797076673661873,89.99988,89.99988,150.3631,0.0002970851
0.8299995,S,0.8299995,0.3497831,0,0.6992003,0,382.7096,22.5581,6.389019,0,47.35031,62.29333,4.781765,504.447765500629,504.447765499428,0.00110056684544743,393.845075895754,393.845075894925,0.000808082341870351,89.99988,89.99988,154.3015,0.0003051109
0.8399995,S,0.8399995,0.3543262,0,0.6993065,0,382.6429,22.53923,6.556201,0,47.33853,62.29333,4.785535,504.561689847558,504.561689846355,0.00110170051546028,398.890692681451,398.89069268061,0.000819099346778705,89.99988,89.99988,158.2905,0.0003132468
0.8499995,S,0.8499995,0.3588706,0,0.6994126,0,382.5763,22.52036,6.725582,0,47.32675,62.29333,4.789305,504.67255448932,504.672554488115,0.0011028167989657,403.937418113541,403.937418112688,0.000830127514521863,89.99988,89.99988,162.3298,0.000321493
0.8599995,S,0.8599995,0.3634161,0,0.6995188,0,382.5096,22.50149,6.897155,0,47.31497,62.29333,4.793075,504.78039121506,504.780391213853,0.00110391734821242,408.985221912864,408.985221911999,0.000841166687757242,89.99988,89.99988,166.4197,0.0003298494
0.8699995,S,0.8699995,0.3679628,0,0.699625,0,382.4429,22.48263,7.07093,0,47.30319,62.29333,4.796844,504.885239761208,504.885239759999,0.00110500166297836,414.034074197625,414.034074196748,0.000852216704140038,89.99988,89.99988,170.56,0.0003383163
0.8799995,S,0.8799995,0.3725106,0,0.6997313,0,382.3762,22.46377,7.246901,0,47.29141,62.29333,4.800614,504.986988865759,504.986988864548,0.00110606983421298,419.083943973409,419.08394397252,0.000863277402234942,89.99988,89.99988,174.7509,0.0003468938
0.8899994,S,0.8899994,0.3770596,0,0.6998375,0,382.3095,22.44491,7.425068,0,47.27963,62.29333,4.804384,505.085638528712,505.085638527499,0.00110712283204398,424.134800245801,424.1348002449,0.000874348630307921,89.99988,89.99988,178.9922,0.000355582
0.8999994,S,0.8999994,0.3816096,0,0.6999438,0,382.2428,22.42606,7.605433,0,47.26785,62.29333,4.808154,505.18130795936,505.181307958145,0.00110815998950857,429.186613212478,429.186613211565,0.000885430229955314,89.99988,89.99988,183.2841,0.0003643809
0.9099994,S,0.9099994,0.3861608,0,0.7000501,0,381.9685,22.40721,7.787993,0,47.25607,62.29333,4.811924,504.975878559731,504.975878558514,0.00110856682165601,434.236371885204,434.236371884279,0.00089651589792409,89.99988,89.99988,187.6264,0.0003732906
0.9199994,S,0.9199994,0.3907102,0,0.7001564,0,381.6943,22.38837,7.972639,0,47.24429,62.29333,4.815693,504.76698414334,504.766984142122,0.00110895688878408,439.284041613814,439.284041612876,0.00090760546656406,89.99988,89.99988,192.0193,0.0003823112
0.9299994,S,0.9299994,0.395258,0,0.7002626,0,381.42,22.36954,8.159363,0,47.23251,62.29333,4.819463,504.554346555174,504.554346553954,0.00110932984225312,444.329584966589,444.329584965639,0.000918698764738637,89.99988,89.99988,196.4626,0.0003914427
0.9399994,S,0.9399994,0.3998041,0,0.7003688,0,381.1457,22.35073,8.348168,0,47.22073,62.29333,4.823233,504.338013478949,504.338013477728,0.0011096858336456,449.37296498865,449.372964987688,0.000929795622827059,89.99988,89.99988,200.9563,0.0004006852
0.9499994,S,0.9499994,0.4043485,0,0.7004749,0,380.8715,22.33193,8.539043,0,47.20895,62.29333,4.827003,504.118048492954,504.118048491732,0.00111002528739238,454.4141453609,454.414145359926,0.000940895875452873,89.99988,89.99988,205.5004,0.0004100387
0.9599994,S,0.9599994,0.4088911,0,0.700581,0,380.5972,22.31314,8.731987,0,47.19716,62.29333,4.830772,503.894459544476,503.894459543253,0.00111034830960118,459.453089843715,459.453089842729,0.000951999358300703,89.99988,89.99988,210.095,0.0004195031
0.9699994,S,0.9699994,0.4134319,0,0.7006871,0,380.3229,22.29437,8.926993,0,47.18538,62.29333,4.834542,503.667143318796,503.667143317571,0.00111065446068288,464.489761164324,464.489761163326,0.000963105902659281,89.99988,89.99988,214.7399,0.0004290787
0.9799994,S,0.9799994,0.4179708,0,0.700793,0,380.0486,22.27561,9.124054,0,47.1736,62.29333,4.838312,503.436060079481,503.436060078255,0.00111094481687291,469.524121652593,469.524121651582,0.000974215350579695,89.99988,89.99988,219.4351,0.0004387653
0.9899994,S,0.9899994,0.4225079,0,0.7008989,0,379.7744,22.25687,9.32317,0,47.16182,62.29333,4.842082,503.201432350543,503.201432349316,0.00111121934785478,474.556135863624,474.556135862601,0.000985327543809866,89.99988,89.99988,224.1807,0.000448563
0.9999993,S,0.9999993,0.4270432,0,0.7010049,0,379.5001,22.23813,9.524332,0,47.15004,62.29333,4.845851,502.963101186262,502.963101185034,0.00111147750793165,479.585766763065,479.58576676203,0.000996442318640748,89.99988,89.99988,228.9765,0.0004584718
1.009999,S,1.009999,0.4315765,0,0.7011107,0,379.4579,22.21942,9.727531,0,47.13826,62.29333,4.849621,503.056942741095,503.056942739865,0.00111241850148762,484.616336078034,484.616336076987,0.00100756650340698,89.99988,89.99988,233.8227,0.0004684919
1.019999,S,1.019999,0.4361109,0,0.7012166,0,379.4156,22.2007,9.932912,0,47.12648,62.29333,4.853391,503.147541803181,503.147541801949,0.00111334553429962,489.647811383604,489.647811382544,0.00101869995850112,89.99988,89.99988,238.7192,0.0004786232
1.029999,S,1.029999,0.4406463,0,0.7013226,0,379.3733,22.182,10.14046,0,47.1147,62.29333,4.857161,503.235168580247,503.235168579013,0.0011142596674448,494.680162956924,494.680162955852,0.00102984255492651,89.99988,89.99988,243.666,0.0004888659
1.039999,S,1.039999,0.4451828,0,0.7014285,0,379.3311,22.16329,10.35019,0,47.10292,62.29333,4.86093,503.319680021143,503.319680019908,0.00111516047649231,499.713359644634,499.71335964355,0.00104099415944218,89.99988,89.99988,248.6631,0.0004992201
1.049999,S,1.049999,0.4497202,0,0.7015344,0,379.2888,22.14458,10.56209,0,47.09114,62.29333,4.8647,503.401131756873,503.401131755636,0.00111604850713897,504.747370849684,504.747370848587,0.00105215464426411,89.99988,89.99988,253.7106,0.0005096858
1.059999,S,1.059999,0.4542587,0,0.7016404,0,379.2465,22.12588,10.77617,0,47.07936,62.29333,4.86847,503.479539682008,503.479539680769,0.00111692354716935,509.782166133967,509.782166132858,0.00106332387948615,89.99988,89.99988,258.8084,0.0005202632
1.069999,S,1.069999,0.4587981,0,0.7017463,0,379.2043,22.10718,10.99241,0,47.06758,62.29333,4.87224,503.554824323687,503.554824322446,0.00111778547531748,514.81771426465,514.817714263529,0.00107450173398948,89.99988,89.99988,263.9565,0.0005309524
